time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,0.457056477961,-1.98941110957,25.8992788378,6.07454151439,6.27140843154,0.0,0.214936474749,-2.0187881645,5.94219781779,-0.163203683888,-0.00584071050034,0.0,436.0183428107088,435.1444735807501,435.77508414150503,436.37745294530066
4.199999999999998,0.470220551426,-2.11529939152,26.2603298003,6.06433654666,6.27087534427,0.0,0.223901909381,-2.1783751625,6.09158369135,-0.18963956964,-0.0157995658801,0.0,492.29105150317605,491.55358744682457,492.3709913778154,490.3855213634368
4.259999999999997,0.483865561839,-2.24974532685,26.6247093204,6.05262663839,6.26996728815,0.0,0.231009339838,-2.304112518,6.05417546252,-0.209472108405,-0.0138358629038,0.0,436.80363086882306,436.96749933127865,436.68415546242693,434.9876731029613
4.319999999999996,0.4979477106,-2.39188138204,26.9865701008,6.04084608183,6.27013695226,0.0,0.238412920003,-2.43475270153,6.0076341085,-0.178244846995,0.0241386516548,0.0,432.48841264044677,435.67589154575643,432.38954306736315,434.97316104386204
4.379999999999995,0.512468225373,-2.54210132744,27.3458115954,6.02956976277,6.27142655278,0.0,0.245487798845,-2.57347569459,5.96683191519,-0.227442326647,0.0155949864427,0.0,436.50733633932884,435.7936207902444,438.4373282491725,434.2914847994241
4.439999999999993,0.527405978076,-2.70113262731,27.7036545868,6.01632235448,6.2720984483,0.0,0.252359939167,-2.72868304761,5.96069556324,-0.210033250074,0.000507980432003,0.0,448.60186654734565,447.37472221474417,447.94903275426094,449.314710604789
4.499999999999992,0.542733144428,-2.86938262137,28.0598789816,6.00396918934,6.27197121023,0.0,0.258548175806,-2.88066882036,5.91311492921,-0.198679258461,-0.007978431924,0.0,435.6988983449645,434.9886780239261,436.03367314834674,436.9387840539368
4.559999999999991,0.558474153069,-3.04791161398,28.4164935654,5.99256719159,6.2713243623,0.0,0.266199470061,-3.0712551172,5.97301386336,-0.176766348514,-0.0170751155967,0.0,471.9535396922742,471.2508828529674,470.19330074432577,471.8548700517778
4.6199999999999894,0.574673859842,-3.23775025469,28.7754660774,5.98155449068,6.27092045068,0.0,0.273846656622,-3.25757083683,5.99194583237,-0.202664948862,0.00850300162204,0.0,459.23846220012393,461.26339602715865,461.90174384716755,459.82217673880785
4.679999999999988,0.591323643238,-3.43869396525,29.134583337,5.96913937095,6.27121125793,0.0,0.28110429301,-3.44154339302,5.97795005955,-0.217160015119,-0.00370883899322,0.0,451.9530372115926,450.9673931148057,452.5784260969631,451.3683367600503
4.739999999999987,0.608485629207,-3.65296586889,29.4990877162,5.95616843764,6.27071521385,0.0,0.29098231729,-3.70187811785,6.17006211233,-0.214298358412,-0.0194495410925,0.0,516.9889225758237,515.8785449537672,515.8763944228558,516.0393884560583
4.799999999999986,0.626230183191,-3.88249436658,29.8730292618,5.94345571842,6.26953070862,0.0,0.300616772178,-3.95003839807,6.29288385419,-0.20743946227,-0.0203326353103,0.0,500.01347846474425,499.9492077243036,500.09899512129493,500.55966407556497
4.859999999999984,0.644532859596,-4.12605844189,30.2510467224,5.93078920753,6.26825076202,0.0,0.309581496873,-4.16971816554,6.3066123377,-0.219680769194,-0.0234108321999,0.0,470.8752904994142,470.6370669354598,470.22137467260825,469.2303540410162
4.919999999999983,0.663329374835,-4.38146179111,30.625513904,5.91750782692,6.26653970866,0.0,0.31708411489,-4.34478208567,6.17548305505,-0.224930568557,-0.0414367282657,0.0,424.25960465511054,422.7082463193696,424.99496389287503,424.49352569494266
4.979999999999982,0.682647526295,-4.64847951294,30.9944015723,5.90393270763,6.26405003245,0.0,0.327060695251,-4.55683943774,6.12000449837,-0.22902958667,-0.0416105739691,0.0,450.27646681276866,450.26150837709065,451.193066905856,450.8118729531827
5.0399999999999805,0.70259864063,-4.92828906354,31.3594512068,5.89006371022,6.26126484528,0.0,0.338188465922,-4.77118987802,6.04758776104,-0.235759269557,-0.0583772451536,0.0,447.5472656772659,446.1787554633396,446.85989803533533,446.2578324110181
